25000 1.28039736953
50000 1.23071455062
75000 1.16279608502
100000 1.1584259841
125000 1.17088607595
150000 1.18824705864
175000 1.20210844119
200000 1.20918894813
225000 1.16404256024
250000 1.23212169886
275000 1.16454988515
300000 1.25005207648
325000 1.20245698573
350000 1.27925911702
375000 1.29146923244
400000 1.25793860749
425000 1.25406174948
450000 1.33086681761
475000 1.33229963818
500000 1.27002005462
525000 1.28056829954
550000 1.26910691942
575000 1.24128531161
600000 1.28359857054
625000 1.36227520661
650000 1.27752476164
675000 1.41886176176
700000 1.34694401416
725000 1.44762164512
750000 1.23831401991
775000 1.40202678872
800000 1.3240827916
825000 1.3455198018
850000 1.33514512978
875000 1.3328726423
900000 1.32302817669
925000 1.33609237367
950000 1.3465342332
975000 1.33487516426
1000000 1.29070098028
1025000 1.30782014229
1050000 1.43223284336
1075000 1.43384583093
1100000 1.43274898452
1125000 1.43545140246
1150000 1.37933371465
1175000 1.37739998783
1200000 1.3619702747
1225000 1.29086383823
1250000 1.37935530983
1275000 1.29023258955
1300000 1.43288640351
1325000 1.34564736729
1350000 1.24543997935
1375000 1.30605115736
1400000 1.33971894059
1425000 1.32925452143
1450000 1.4531384631
1475000 1.33970620523
1500000 1.32873603886
1525000 1.26814999457
1550000 1.35732063525
1575000 1.32008301901
1600000 1.22190060178
1625000 1.34029318961
1650000 1.24743334138
1675000 1.33887907227
1700000 1.35317492289
1725000 1.34903226533
1750000 1.35159786914
1775000 1.33031960277
1800000 1.35273563541
1825000 1.45819478658
1850000 1.4576134887
1875000 1.41023691414
1900000 1.32733646184
1925000 1.44111345245
1950000 1.37863231306
1975000 1.39354069339
2000000 1.27824314325
