TodoList2 ADD 25000 0.02557 588166 1.62593
TodoList2 ADD 50000 0.060177 1270888 1.64322
TodoList2 ADD 75000 0.103401 1986144 1.64986
TodoList2 ADD 100000 0.15522 2730399 1.65802
TodoList2 ADD 125000 0.221522 3486795 1.66134
TodoList2 ADD 150000 0.250858 4255985 1.66393
TodoList2 ADD 175000 0.334371 5039595 1.667
TodoList2 ADD 200000 0.368361 5835431 1.67028
TodoList2 ADD 225000 0.408603 6628680 1.67031
TodoList2 ADD 250000 0.526488 7439147 1.67267
TodoList2 ADD 275000 0.557849 8259814 1.67547
TodoList2 ADD 300000 0.598147 9077396 1.67613
TodoList2 ADD 325000 0.64536 9896624 1.676
TodoList2 ADD 350000 0.792963 10726913 1.67705
TodoList2 ADD 375000 0.835633 11574602 1.67973
TodoList2 ADD 400000 0.879163 12415439 1.6806
TodoList2 ADD 425000 0.917748 13261306 1.68155
TodoList2 ADD 450000 0.960333 14102751 1.68144
TodoList2 ADD 475000 1.00195 14948633 1.68144
TodoList2 ADD 500000 1.22864 15800719 1.68183
TodoList2 ADD 525000 1.25606 16674049 1.68404
TodoList2 ADD 550000 1.28761 17540928 1.68504
TodoList2 ADD 575000 1.32397 18410440 1.68594
TodoList2 ADD 600000 1.38552 19282664 1.68683
TodoList2 ADD 625000 1.43743 20149311 1.68678
TodoList2 ADD 650000 1.49895 21015000 1.68675
TodoList2 ADD 675000 1.53752 21887303 1.68688
TodoList2 ADD 700000 1.57682 22757606 1.6867
TodoList2 ADD 725000 1.89173 23636952 1.68699
TodoList2 ADD 750000 1.93974 24534087 1.6884
TodoList2 ADD 775000 1.97932 25428338 1.68928
TodoList2 ADD 800000 2.01437 26321691 1.69005
TodoList2 ADD 825000 2.06615 27218360 1.69085
TodoList2 ADD 850000 2.11916 28109551 1.69113
TodoList2 ADD 875000 2.16081 29003504 1.69141
TodoList2 ADD 900000 2.25873 29899507 1.69176
TodoList2 ADD 925000 2.3029 30795232 1.69187
TodoList2 ADD 950000 2.36191 31684650 1.69165
TodoList2 ADD 975000 2.40798 32581584 1.69177
TodoList2 ADD 1000000 2.50623 33472970 1.69147
TodoList2 ADD 1025000 2.49417 34364455 1.69114
TodoList2 ADD 1050000 2.94123 35282529 1.69199
TodoList2 ADD 1075000 2.97617 36198445 1.6926
TodoList2 ADD 1100000 3.01919 37115871 1.69329
TodoList2 ADD 1125000 3.07918 38041083 1.69411
TodoList2 ADD 1150000 3.12186 38959843 1.6947
TodoList2 ADD 1175000 3.17925 39878232 1.69507
TodoList2 ADD 1200000 3.26926 40798625 1.69549
TodoList2 ADD 1225000 3.31788 41714447 1.69572
TodoList2 ADD 1250000 3.39032 42636101 1.69597
TodoList2 ADD 1275000 3.4252 43553250 1.69609
TodoList2 ADD 1300000 3.46618 44470535 1.6962
TodoList2 ADD 1325000 3.50126 45390896 1.69624
TodoList2 ADD 1350000 3.55179 46310671 1.69632
TodoList2 ADD 1375000 3.64034 47235481 1.69656
TodoList2 ADD 1400000 3.74103 48152310 1.69641
TodoList2 ADD 1425000 3.78985 49068468 1.69619
TodoList2 ADD 1450000 3.83936 49985723 1.69607
TodoList2 ADD 1475000 3.86111 50902723 1.69581
TodoList2 ADD 1500000 4.53671 51823830 1.69574
TodoList2 ADD 1525000 4.58272 52770188 1.69637
TodoList2 ADD 1550000 4.61235 53716526 1.69698
TodoList2 ADD 1575000 4.65803 54663182 1.69754
TodoList2 ADD 1600000 4.72254 55605797 1.69797
TodoList2 ADD 1625000 4.77611 56551873 1.69848
TodoList2 ADD 1650000 4.8272 57498307 1.69881
TodoList2 ADD 1675000 4.89033 58441449 1.69917
TodoList2 ADD 1700000 4.9517 59387871 1.69956
TodoList2 ADD 1725000 4.98765 60323774 1.69954
TodoList2 ADD 1750000 5.04792 61276000 1.69997
TodoList2 ADD 1775000 5.12068 62217407 1.70015
TodoList2 ADD 1800000 5.23615 63166932 1.70044
TodoList2 ADD 1825000 5.22612 64102141 1.7003
TodoList2 ADD 1850000 5.2759 65047137 1.70047
TodoList2 ADD 1875000 5.29647 65997654 1.70066
TodoList2 ADD 1900000 5.4463 66942491 1.70078
TodoList2 ADD 1925000 5.48498 67882066 1.70072
TodoList2 ADD 1950000 5.55707 68825233 1.70074
TodoList2 ADD 1975000 5.5844 69767049 1.70064
TodoList2 ADD 2000000 5.60928 70711318 1.70065
