RedBlackTree FIND 22688 0.026222 1855635 1.02595
RedBlackTree FIND 45333 0.051924 3933694 1.01723
RedBlackTree FIND 67896 0.083769 6150816 1.02188
RedBlackTree FIND 90639 0.117654 8410742 1.02147
RedBlackTree FIND 113339 0.169867 10739515 1.0234
RedBlackTree FIND 135878 0.225633 13036086 1.01932
RedBlackTree FIND 158616 0.285653 15428060 1.02066
RedBlackTree FIND 181356 0.348913 17882691 1.02371
RedBlackTree FIND 203967 0.419504 20227702 1.0194
RedBlackTree FIND 226615 0.489174 22714119 1.02144
RedBlackTree FIND 249153 0.563683 25192275 1.02203
RedBlackTree FIND 271812 0.636474 27734623 1.02424
RedBlackTree FIND 294710 0.739525 30133068 1.02061
RedBlackTree FIND 317230 0.800062 32704617 1.02261
RedBlackTree FIND 340043 0.882161 35285973 1.02415
RedBlackTree FIND 362797 0.965081 37693424 1.02046
RedBlackTree FIND 385445 1.0597 40568447 1.02882
RedBlackTree FIND 408066 1.14695 42842554 1.02161
RedBlackTree FIND 430764 1.1966 45458240 1.02264
RedBlackTree FIND 453238 1.31699 48124263 1.02447
RedBlackTree FIND 475640 1.39377 50909425 1.02834
RedBlackTree FIND 498393 1.46409 53133867 1.02084
RedBlackTree FIND 521139 1.51638 55853926 1.02297
RedBlackTree FIND 543574 1.6823 58372211 1.02127
RedBlackTree FIND 566892 1.74585 61090851 1.02283
RedBlackTree FIND 588819 1.83845 63668053 1.02205
RedBlackTree FIND 611592 1.9513 66223283 1.02078
RedBlackTree FIND 634322 2.04136 69076792 1.02394
RedBlackTree FIND 657213 2.17986 71604779 1.0221
RedBlackTree FIND 679716 2.20649 74241631 1.02184
RedBlackTree FIND 702873 2.43835 76888786 1.02159
RedBlackTree FIND 725268 2.41899 80422115 1.03274
RedBlackTree FIND 747691 2.52972 83102201 1.03249
RedBlackTree FIND 770263 2.57949 85264035 1.02593
RedBlackTree FIND 793088 2.64249 88250314 1.02931
RedBlackTree FIND 815526 2.76792 90401065 1.023
RedBlackTree FIND 838659 2.87691 93087289 1.02283
RedBlackTree FIND 861066 2.9737 95708912 1.02199
RedBlackTree FIND 883372 2.96744 98394169 1.02181
RedBlackTree FIND 906086 3.13017 101166979 1.02244
RedBlackTree FIND 928591 3.35354 104092634 1.02452
RedBlackTree FIND 951378 3.37083 107012419 1.02637
RedBlackTree FIND 974489 3.45994 109514759 1.02416
RedBlackTree FIND 996611 3.5857 112131976 1.02313
RedBlackTree FIND 1019822 3.64914 114715241 1.02174
RedBlackTree FIND 1041803 3.83278 117971694 1.02632
RedBlackTree FIND 1064824 3.79052 120559777 1.0249
RedBlackTree FIND 1087489 3.89657 123030915 1.02257
RedBlackTree FIND 1109561 3.99498 125912545 1.02368
RedBlackTree FIND 1132968 4.12001 128383022 1.02136
RedBlackTree FIND 1155538 4.05272 131554951 1.02462
RedBlackTree FIND 1177704 4.12537 133754138 1.02033
RedBlackTree FIND 1201141 4.40633 136738841 1.02198
RedBlackTree FIND 1223565 3.98056 139559024 1.02239
RedBlackTree FIND 1245838 4.44957 142760704 1.02551
RedBlackTree FIND 1268702 4.56083 145280967 1.02365
RedBlackTree FIND 1291678 4.62552 148715782 1.02816
RedBlackTree FIND 1313684 4.68011 151767501 1.02993
RedBlackTree FIND 1336806 4.87052 153644819 1.02373
RedBlackTree FIND 1359033 5.06864 156640800 1.0251
RedBlackTree FIND 1382154 5.28437 158887962 1.02153
RedBlackTree FIND 1404883 5.38911 162177041 1.02468
RedBlackTree FIND 1427741 5.42226 165323438 1.02681
RedBlackTree FIND 1450162 5.62832 167622780 1.0237
RedBlackTree FIND 1472294 5.65054 170517430 1.02426
RedBlackTree FIND 1496163 5.80227 173202135 1.02347
RedBlackTree FIND 1518109 5.90712 176388779 1.02569
RedBlackTree FIND 1540319 6.01951 178669309 1.02263
RedBlackTree FIND 1563472 6.1429 182378238 1.02765
RedBlackTree FIND 1586472 5.91909 183913361 1.02045
RedBlackTree FIND 1608239 6.32781 188559147 1.03051
RedBlackTree FIND 1631074 6.14019 189733004 1.02152
RedBlackTree FIND 1654321 6.61069 193212160 1.02498
RedBlackTree FIND 1676494 6.32002 194971443 1.01939
RedBlackTree FIND 1699956 6.48864 200113692 1.03133
RedBlackTree FIND 1722043 6.8366 201559857 1.02419
RedBlackTree FIND 1744542 6.66364 204141527 1.02291
RedBlackTree FIND 1766795 6.79892 207809436 1.02704
RedBlackTree FIND 1790156 7.1384 209672287 1.02219
RedBlackTree FIND 1812433 7.2964 215007538 1.03421
