25000 2.90503274733
50000 3.45803130581
75000 3.34673426079
100000 3.81754675229
125000 3.91556058579
150000 4.17952807876
175000 4.11479424102
200000 4.36691986036
225000 4.46283119098
250000 4.31078024338
275000 4.45124838706
300000 4.24646111652
325000 4.1660889801
350000 4.14794090917
375000 4.226657307
400000 4.06991176471
425000 4.0926869474
450000 4.10316236849
475000 3.94828496951
500000 4.26798994082
525000 4.10808039686
550000 3.98501895882
575000 3.88154753138
600000 3.99448668074
625000 3.87690272666
650000 3.76266890345
675000 3.61370897275
700000 3.58657409265
725000 3.73779637378
750000 3.69066420921
775000 3.54062274783
800000 3.65871131896
825000 3.86476366202
850000 3.85847561586
875000 3.8989581556
900000 3.6923707397
925000 3.60694674709
950000 3.49992045183
975000 3.66906411351
1000000 3.78928808497
1025000 3.53884965477
1050000 3.52025969932
1075000 3.55585055945
1100000 3.53977869669
1125000 3.45068796103
1150000 3.48620608141
1175000 3.54604936014
1200000 3.66845362615
1225000 3.76259661481
1250000 3.49036744999
1275000 3.59282044972
1300000 3.54728338488
1325000 3.63557122069
1350000 3.71894279508
1375000 3.77314599423
1400000 3.77307022794
1425000 3.75295450301
1450000 3.45139511055
1475000 3.60260511592
1500000 3.60028288152
1525000 3.56690179016
1550000 3.44582448208
1575000 3.64349705717
1600000 3.63577356609
1625000 3.61384964597
1650000 3.60017079922
1675000 3.57419429115
1700000 3.5224408282
1725000 3.64590535705
1750000 3.51565652262
1775000 3.35916444013
1800000 3.4156594196
1825000 3.18220148111
1850000 3.15943188282
1875000 3.28213293767
1900000 3.35220867623
1925000 3.20588260671
1950000 3.67120283779
1975000 3.52003298742
2000000 3.74564166219
