Skiplist FIND 25000 0.033164 3353177 1.85432
Skiplist FIND 50000 0.074835 7325726 1.89468
Skiplist FIND 75000 0.120661 11195210 1.85973
Skiplist FIND 100000 0.171017 15402095 1.87044
Skiplist FIND 125000 0.228001 20439682 1.94784
Skiplist FIND 150000 0.317982 25885964 2.02394
Skiplist FIND 175000 0.414761 29534139 1.95405
Skiplist FIND 200000 0.509737 31251739 1.78911
Skiplist FIND 225000 0.607997 37816582 1.90571
Skiplist FIND 250000 0.716499 40931799 1.84076
Skiplist FIND 275000 0.818177 45693408 1.85387
Skiplist FIND 300000 0.942522 52271243 1.93026
Skiplist FIND 325000 1.05553 56268666 1.90594
Skiplist FIND 350000 1.18084 63304968 1.97936
Skiplist FIND 375000 1.30132 63450008 1.84165
Skiplist FIND 400000 1.42801 70598639 1.91144
Skiplist FIND 425000 1.56123 76050845 1.92866
Skiplist FIND 450000 1.66788 80236694 1.91326
Skiplist FIND 475000 1.80761 84753129 1.90672
Skiplist FIND 500000 1.95057 92184449 1.96241
Skiplist FIND 525000 2.11022 98546509 1.99064
Skiplist FIND 550000 2.20057 96707973 1.85806
Skiplist FIND 575000 2.34038 106654553 1.95344
Skiplist FIND 600000 2.50018 112291876 1.96457
Skiplist FIND 625000 2.64494 114057238 1.90973
Skiplist FIND 650000 2.75786 117590981 1.88766
Skiplist FIND 675000 2.91272 126158773 1.94461
Skiplist FIND 700000 3.06817 129470314 1.9191
Skiplist FIND 725000 3.21559 137298539 1.95991
Skiplist FIND 750000 3.3088 133587357 1.83873
Skiplist FIND 775000 3.50655 143150255 1.90203
Skiplist FIND 800000 3.60425 145954089 1.87433
Skiplist FIND 825000 3.80709 157963035 1.96255
Skiplist FIND 850000 3.94257 162077340 1.95023
Skiplist FIND 875000 4.11546 174984291 2.04095
Skiplist FIND 900000 4.25879 173730798 1.96593
Skiplist FIND 925000 4.433 173928020 1.91116
Skiplist FIND 950000 4.60993 189622384 2.02482
Skiplist FIND 975000 4.98794 190324902 1.97648
Skiplist FIND 1000000 4.86592 200100526 2.02226
Skiplist FIND 1025000 5.07136 192823235 1.89778
Skiplist FIND 1050000 5.50617 219058682 2.10105
Skiplist FIND 1075000 5.31902 210479942 1.96841
Skiplist FIND 1100000 6.57735 206345035 1.88268
Skiplist FIND 1125000 5.77114 242571730 2.16051
Skiplist FIND 1150000 5.85231 228559567 1.98835
Skiplist FIND 1175000 5.96394 224566497 1.90908
Skiplist FIND 1200000 6.18082 229041628 1.90363
Skiplist FIND 1225000 6.26871 230962350 1.87762
Skiplist FIND 1250000 6.45485 237308246 1.88793
Skiplist FIND 1275000 6.61967 240180870 1.87065
Skiplist FIND 1300000 7.04381 260798339 1.98942
Skiplist FIND 1325000 7.00317 267484715 1.99923
Skiplist FIND 1350000 7.19355 267676121 1.96097
Skiplist FIND 1375000 7.37357 290789998 2.08888
Skiplist FIND 1400000 7.55513 281162353 1.98108
Skiplist FIND 1425000 7.67155 285227855 1.97192
Skiplist FIND 1450000 7.77794 280451830 1.90313
Skiplist FIND 1475000 8.07598 296131855 1.97309
Skiplist FIND 1500000 8.28209 308359656 2.01793
Skiplist FIND 1525000 8.23833 285277395 1.83411
Skiplist FIND 1550000 8.53865 301439832 1.90458
Skiplist FIND 1575000 8.69799 315041715 1.95668
Skiplist FIND 1600000 8.80023 322961813 1.97243
Skiplist FIND 1625000 8.90559 314088666 1.88666
Skiplist FIND 1650000 9.24687 337192025 1.99257
Skiplist FIND 1675000 9.40878 331254711 1.92617
Skiplist FIND 1700000 9.62981 357907258 2.04849
Skiplist FIND 1725000 9.83219 371230520 2.09183
Skiplist FIND 1750000 10.0509 363879628 2.01906
Skiplist FIND 1775000 10.2451 396777327 2.16841
Skiplist FIND 1800000 10.2817 373676746 2.01185
Skiplist FIND 1825000 10.2673 351269073 1.86348
Skiplist FIND 1850000 10.6732 408076602 2.13357
Skiplist FIND 1875000 10.7518 373133568 1.92306
Skiplist FIND 1900000 10.8821 380791410 1.93496
Skiplist FIND 1925000 11.098 380166419 1.90489
Skiplist FIND 1950000 11.4493 423999882 2.09544
Skiplist FIND 1975000 11.4485 400858467 1.95427
Skiplist FIND 2000000 11.5905 417408685 2.00778
