BinarySearchTree FIND 25000 0.014294 1796295 0.993139
BinarySearchTree FIND 50000 0.032356 3843751 0.99397
BinarySearchTree FIND 75000 0.051801 5958085 0.989857
BinarySearchTree FIND 100000 0.073214 8186846 0.994283
BinarySearchTree FIND 125000 0.09875 10413872 0.992371
BinarySearchTree FIND 150000 0.128002 12668418 0.990574
BinarySearchTree FIND 175000 0.161636 15021780 0.993781
BinarySearchTree FIND 200000 0.197324 17373883 0.994586
BinarySearchTree FIND 225000 0.241352 19726889 0.994162
BinarySearchTree FIND 250000 0.277669 22076706 0.992776
BinarySearchTree FIND 275000 0.329116 24429028 0.991069
BinarySearchTree FIND 300000 0.364848 26835492 0.99103
BinarySearchTree FIND 325000 0.411317 29316877 0.992967
BinarySearchTree FIND 350000 0.453081 31793254 0.994112
BinarySearchTree FIND 375000 0.497212 34270279 0.994674
BinarySearchTree FIND 400000 0.546223 36751575 0.994964
BinarySearchTree FIND 425000 0.587924 39226540 0.994793
BinarySearchTree FIND 450000 0.634228 41702176 0.994412
BinarySearchTree FIND 475000 0.684599 44180623 0.9939
BinarySearchTree FIND 500000 0.730505 46654171 0.993175
BinarySearchTree FIND 525000 0.777055 49129716 0.992395
BinarySearchTree FIND 550000 0.831963 51607516 0.991517
BinarySearchTree FIND 575000 0.905368 54085723 0.990581
BinarySearchTree FIND 600000 0.927346 56669240 0.991478
BinarySearchTree FIND 625000 0.926017 59277951 0.992478
BinarySearchTree FIND 650000 1.0803 61871655 0.993216
BinarySearchTree FIND 675000 1.08993 64481815 0.99394
BinarySearchTree FIND 700000 1.12975 67080250 0.994341
BinarySearchTree FIND 725000 1.17329 69685451 0.9947
BinarySearchTree FIND 750000 1.2254 72286473 0.994933
BinarySearchTree FIND 775000 1.27591 74889212 0.995024
BinarySearchTree FIND 800000 1.3383 77488178 0.995063
BinarySearchTree FIND 825000 1.37639 80095212 0.995128
BinarySearchTree FIND 850000 1.4332 82693618 0.995005
BinarySearchTree FIND 875000 1.49775 85298878 0.994885
BinarySearchTree FIND 900000 1.55909 87892202 0.994614
BinarySearchTree FIND 925000 1.59959 90505943 0.994467
BinarySearchTree FIND 950000 1.64913 93102391 0.994154
BinarySearchTree FIND 975000 1.71225 95703880 0.993869
BinarySearchTree FIND 1000000 1.75868 98307737 0.993545
BinarySearchTree FIND 1025000 1.7992 100909726 0.993191
BinarySearchTree FIND 1050000 1.84433 103516012 0.992834
BinarySearchTree FIND 1075000 1.9057 106117333 0.992383
BinarySearchTree FIND 1100000 1.96458 108717963 0.991982
BinarySearchTree FIND 1125000 2.02181 111320647 0.991506
BinarySearchTree FIND 1150000 2.08049 113918045 0.991055
BinarySearchTree FIND 1175000 2.13699 116617184 0.991387
BinarySearchTree FIND 1200000 2.20822 119341534 0.991906
BinarySearchTree FIND 1225000 2.25401 122065420 0.992405
BinarySearchTree FIND 1250000 2.30064 124799686 0.992854
BinarySearchTree FIND 1275000 2.36941 127523910 0.993228
BinarySearchTree FIND 1300000 2.42842 130246990 0.993576
BinarySearchTree FIND 1325000 2.55535 132982542 0.993903
BinarySearchTree FIND 1350000 2.63376 135712417 0.994209
BinarySearchTree FIND 1375000 2.66511 138432612 0.994418
BinarySearchTree FIND 1400000 2.73323 141161450 0.994624
BinarySearchTree FIND 1425000 2.80719 143887117 0.994772
BinarySearchTree FIND 1450000 2.76218 146615440 0.994964
BinarySearchTree FIND 1475000 2.91496 149346670 0.995088
BinarySearchTree FIND 1500000 2.93941 152064587 0.995147
BinarySearchTree FIND 1525000 3.04091 154802211 0.995266
BinarySearchTree FIND 1550000 3.10178 157525918 0.995295
BinarySearchTree FIND 1575000 3.21854 160252998 0.995318
BinarySearchTree FIND 1600000 3.23708 162977421 0.995329
BinarySearchTree FIND 1625000 3.31185 165704937 0.995355
BinarySearchTree FIND 1650000 3.35553 168440555 0.99533
BinarySearchTree FIND 1675000 3.41824 171161759 0.995295
BinarySearchTree FIND 1700000 3.47536 173889015 0.995268
BinarySearchTree FIND 1725000 3.55056 176614364 0.995174
BinarySearchTree FIND 1750000 3.60042 179343641 0.995098
BinarySearchTree FIND 1775000 3.57475 182067301 0.995032
BinarySearchTree FIND 1800000 3.70042 184799708 0.994956
BinarySearchTree FIND 1825000 3.69009 187531500 0.994849
BinarySearchTree FIND 1850000 3.75544 190258320 0.99475
BinarySearchTree FIND 1875000 3.81404 192989726 0.994613
BinarySearchTree FIND 1900000 3.88258 195701067 0.994421
BinarySearchTree FIND 1925000 3.95311 198437826 0.994333
BinarySearchTree FIND 1950000 3.92312 201154906 0.994149
BinarySearchTree FIND 1975000 4.067 203894501 0.994025
BinarySearchTree FIND 2000000 4.13534 206613520 0.993836
