25000 1.01203302085
50000 0.840740511806
75000 0.77251404413
100000 0.735528724015
125000 0.695362025316
150000 0.670059842815
175000 0.633410873815
200000 0.603783624901
225000 0.562241042129
250000 0.555679604133
275000 0.517279621775
300000 0.517166052712
325000 0.502529679055
350000 0.495695030248
375000 0.489473303138
400000 0.47909919575
425000 0.476767405311
450000 0.476987770959
475000 0.465019668448
500000 0.461208342174
525000 0.458567282882
550000 0.451309733726
575000 0.441332143394
600000 0.429018942229
625000 0.469177131737
650000 0.422489123392
675000 0.438432743387
700000 0.420038061518
725000 0.439731012793
750000 0.41855475763
775000 0.417179895134
800000 0.429791526564
825000 0.433006633294
850000 0.413490789841
875000 0.4232742447
900000 0.410837090867
925000 0.41216686776
950000 0.409582022036
975000 0.405104978829
1000000 0.405740669138
1025000 0.405296242775
1050000 0.406740117007
1075000 0.404904759406
1100000 0.405044844191
1125000 0.40151794679
1150000 0.403911578522
1175000 0.400972863701
1200000 0.399947921856
1225000 0.39885271139
1250000 0.401154461367
1275000 0.38846632706
1300000 0.398919873827
1325000 0.379026747804
1350000 0.388463641334
1375000 0.381290078083
1400000 0.378665534917
1425000 0.374374374374
1450000 0.387856692902
1475000 0.390996788978
1500000 0.38160719328
1525000 0.377022009859
1550000 0.378492349554
1575000 0.376965953507
1600000 0.375078774698
1625000 0.377100412156
1650000 0.380017463709
1675000 0.380002574424
1700000 0.379670019797
1725000 0.38301563697
1750000 0.37218435627
1775000 0.379618155116
1800000 0.384918468714
1825000 0.383399862876
1850000 0.39913032827
1875000 0.391694895701
1900000 0.391530889254
1925000 0.392991846926
1950000 0.402179897632
1975000 0.396269977871
2000000 0.39791891356
