Treap FIND 25000 0.029869 2482849 1.37284
Treap FIND 50000 0.06477 4847746 1.25353
Treap FIND 75000 0.109592 8281243 1.37563
Treap FIND 100000 0.150899 10867409 1.31971
Treap FIND 125000 0.213608 14033119 1.33728
Treap FIND 150000 0.285291 16694837 1.30537
Treap FIND 175000 0.373465 20191810 1.33591
Treap FIND 200000 0.46383 23460543 1.34305
Treap FIND 225000 0.544475 27082904 1.36485
Treap FIND 250000 0.620702 29577084 1.33013
Treap FIND 275000 0.715723 33698024 1.36716
Treap FIND 300000 0.837108 36748524 1.35714
Treap FIND 325000 0.904104 38752591 1.31267
Treap FIND 350000 1.03273 42778213 1.33772
Treap FIND 375000 1.10945 45778987 1.32875
Treap FIND 400000 1.19237 48235358 1.30594
Treap FIND 425000 1.30283 53059788 1.34566
Treap FIND 450000 1.40013 55418714 1.32158
Treap FIND 475000 1.55171 64252058 1.4454
Treap FIND 500000 1.60911 60203292 1.28159
Treap FIND 525000 1.73464 65939201 1.33196
Treap FIND 550000 1.84561 67926158 1.30504
Treap FIND 575000 1.95884 73929952 1.35408
Treap FIND 600000 2.0667 74102087 1.29652
Treap FIND 625000 2.19235 80023441 1.33986
Treap FIND 650000 2.31343 81887206 1.31452
Treap FIND 675000 2.40266 84910627 1.30882
Treap FIND 700000 2.53907 92180784 1.36643
Treap FIND 725000 2.65578 95546805 1.36388
Treap FIND 750000 2.77882 94538894 1.30119
Treap FIND 775000 2.87467 98984606 1.31521
Treap FIND 800000 3.03113 102378714 1.31479
Treap FIND 825000 3.109 105902048 1.31578
Treap FIND 850000 3.23954 110990990 1.33548
Treap FIND 875000 3.3738 111174439 1.29672
Treap FIND 900000 3.48655 113941612 1.28939
Treap FIND 925000 3.60731 120781688 1.32718
Treap FIND 950000 3.80188 127075068 1.35695
Treap FIND 975000 3.89707 128175594 1.33105
Treap FIND 1000000 4.03078 132644990 1.34058
Treap FIND 1025000 5.12886 136443909 1.34293
Treap FIND 1050000 4.53775 134842622 1.29328
Treap FIND 1075000 4.66459 139104499 1.30088
Treap FIND 1100000 4.56658 141931858 1.29502
Treap FIND 1125000 4.68255 150150436 1.33743
Treap FIND 1150000 4.80322 159048936 1.38362
Treap FIND 1175000 5.0217 166355877 1.41421
Treap FIND 1200000 5.07078 158414873 1.31666
Treap FIND 1225000 5.28055 161236885 1.31083
Treap FIND 1250000 5.33341 169128620 1.34551
Treap FIND 1275000 5.48566 165890235 1.29208
Treap FIND 1300000 5.70608 187997147 1.43409
Treap FIND 1325000 5.7383 177763816 1.32866
Treap FIND 1350000 5.97497 180092494 1.31934
Treap FIND 1375000 6.00744 182626283 1.31184
Treap FIND 1400000 6.22614 203101557 1.43108
Treap FIND 1425000 6.36933 200875689 1.38881
Treap FIND 1450000 6.41363 195199211 1.32462
Treap FIND 1475000 6.65691 200885707 1.33849
Treap FIND 1500000 6.77424 201611415 1.31932
Treap FIND 1525000 6.90947 206445977 1.32731
Treap FIND 1550000 7.09672 215454200 1.36127
Treap FIND 1575000 7.22163 218074894 1.35445
Treap FIND 1600000 7.34898 219021346 1.33761
Treap FIND 1625000 7.42237 222641443 1.33734
Treap FIND 1650000 7.65551 221635292 1.30969
Treap FIND 1675000 7.83099 225884997 1.31351
Treap FIND 1700000 7.90095 228287150 1.30661
Treap FIND 1725000 8.16091 247589435 1.39515
Treap FIND 1750000 8.23329 236100032 1.31005
Treap FIND 1775000 8.45988 242066002 1.32291
Treap FIND 1800000 8.49041 240524837 1.295
Treap FIND 1825000 8.70083 259383200 1.37604
Treap FIND 1850000 8.85576 253120829 1.32342
Treap FIND 1875000 8.98426 264059822 1.36093
Treap FIND 1900000 9.09762 261068559 1.32661
Treap FIND 1925000 9.3372 263326566 1.31945
Treap FIND 1950000 9.50493 283374255 1.40049
Treap FIND 1975000 9.65052 276144373 1.34627
Treap FIND 2000000 9.52281 285563689 1.37356
